Id1	Id2	Count
CWj6pVcAAAAJ	cuRERDcAAAAJ	2
EEGf5OAAAAAJ	ZflJqeUAAAAJ	4
qoFYHTMAAAAJ	nM77MX0AAAAJ	1
PMjIXFIAAAAJ	_VsL6mAAAAAJ	1
o_a5zckAAAAJ	ZflJqeUAAAAJ	3
tIgxLTUAAAAJ	xEFh0AgAAAAJ	1
Z_jPrx8AAAAJ	UuSk_zkAAAAJ	2
K8vJkTcAAAAJ	NByrsK0AAAAJ	1
5_2_THUAAAAJ	C4m8TSUAAAAJ	14
8GA4R2wAAAAJ	P19O_H8AAAAJ	2
kSuuj6UAAAAJ	3oPjTK4AAAAJ	7
0WVyaVMAAAAJ	OjHwJN0AAAAJ	1
P5eWdgsAAAAJ	UcbMN8QAAAAJ	1
J0SKz5YAAAAJ	G7D5O-0AAAAJ	4
4VJre9IAAAAJ	6foKsAIAAAAJ	1
C4m8TSUAAAAJ	97MiT_0AAAAJ	1
v5q00U8AAAAJ	YhFEmpMAAAAJ	1
VP-d_2gAAAAJ	_HYCqwkAAAAJ	1
UK-VpDoAAAAJ	8iQk0DIAAAAJ	5
runT3RsAAAAJ	4VJre9IAAAAJ	1
forPRN8AAAAJ	ZOh4TtIAAAAJ	8
nk3OcBoAAAAJ	G8GezxgAAAAJ	1
27EtyNkAAAAJ	1qqf7D0AAAAJ	4
5P3knO0AAAAJ	loPUpHQAAAAJ	16
oN85b_gAAAAJ	MrVb9FkAAAAJ	1
kSuuj6UAAAAJ	P5eWdgsAAAAJ	1
NafmldkAAAAJ	Qf4bw4UAAAAJ	2
kI5JKs8AAAAJ	uVBjUtAAAAAJ	8
-0LFOnYAAAAJ	ptI-HHkAAAAJ	11
w7Mnkc4AAAAJ	mDoQWSwAAAAJ	2
cuEHP_IAAAAJ	L9dwKyUAAAAJ	1
ZVMcyxYAAAAJ	oizZKrsAAAAJ	1
Kv9AbjMAAAAJ	im5aMngAAAAJ	1
jTzDAsIAAAAJ	rnBRPpQAAAAJ	4
bWOQjSIAAAAJ	VjETp_wAAAAJ	8
1o_wrqsAAAAJ	SRUYLREAAAAJ	2
nKVDcQoAAAAJ	iJakSYUAAAAJ	1
toODfV4AAAAJ	uVBjUtAAAAAJ	6
LTL9MjwAAAAJ	2A6PMfEAAAAJ	3
tpoh43QAAAAJ	HRSDO6IAAAAJ	3
_sz6oIoAAAAJ	--RZd-sAAAAJ	1
3-nQ3eoAAAAJ	HQeEzR0AAAAJ	4
TP-Jxn4AAAAJ	Gu-FyNMAAAAJ	1
Q29WmWwAAAAJ	_ZIAy3cAAAAJ	14
Q6WtK04AAAAJ	SRUYLREAAAAJ	1
vuKTnnsAAAAJ	bHm5I5sAAAAJ	1
-deXrt8AAAAJ	VdzVqCwAAAAJ	1
vJ1MBM4AAAAJ	2E448xEAAAAJ	1
NByrsK0AAAAJ	mL6QKeQAAAAJ	9
BDZ2z6YAAAAJ	_HYCqwkAAAAJ	2
CUkAtC4AAAAJ	WV7XovQAAAAJ	2
Q29WmWwAAAAJ	z8NwFvcAAAAJ	1
10iNskYAAAAJ	hgZgvkUAAAAJ	1
WL8igVEAAAAJ	pHox8i0AAAAJ	1
Q6WtK04AAAAJ	GbLB9aAAAAAJ	1
d9f_YvcAAAAJ	hc1m_BQAAAAJ	1
INUmPLsAAAAJ	LwNkL3cAAAAJ	2
-N-_kgsAAAAJ	GUAoEcAAAAAJ	3
rynvwScAAAAJ	36SCzI0AAAAJ	4
XgifkSsAAAAJ	YRPveMcAAAAJ	2
8Kk2MugAAAAJ	wvVg44gAAAAJ	2
TOAnGa8AAAAJ	c7reUlAAAAAJ	5
gyL3CZ0AAAAJ	xITAf6EAAAAJ	1
CWj6pVcAAAAJ	P6qnxgcAAAAJ	9
gWBoNCsAAAAJ	gUEkPQEAAAAJ	1
8iQk0DIAAAAJ	YOVZiJkAAAAJ	2
avGnwvwAAAAJ	cuRERDcAAAAJ	1
nKVDcQoAAAAJ	Q_4d9N0AAAAJ	1
lELCubQAAAAJ	AaVPa5kAAAAJ	2
J12C3nYAAAAJ	qPlUgrgAAAAJ	1
x7huTU0AAAAJ	HlxqS1MAAAAJ	1
A5vhsIYAAAAJ	cPmMoXoAAAAJ	1
K8vJkTcAAAAJ	Zy2cIskAAAAJ	1
c79hBb0AAAAJ	tyYtUNIAAAAJ	6
-0LFOnYAAAAJ	PEEpuNwAAAAJ	14
HRSDO6IAAAAJ	T_r8IWQAAAAJ	1
E1jnOcUAAAAJ	pHox8i0AAAAJ	1
I1RqBRoAAAAJ	CPqBDqUAAAAJ	1
TZRFXM8AAAAJ	8KbzXvoAAAAJ	3
yvvjnhIAAAAJ	XeYCNAwAAAAJ	1
VIwGymEAAAAJ	LwNkL3cAAAAJ	5
6qDjHUAAAAAJ	cPmMoXoAAAAJ	2
sMSUuY8AAAAJ	tyYtUNIAAAAJ	17
ASf9Q04AAAAJ	tHNANpEAAAAJ	6
rcGnOdYAAAAJ	bnmsbZkAAAAJ	3
xITAf6EAAAAJ	ZRrTqs8AAAAJ	4
b9Bod2MAAAAJ	lgkJg6EAAAAJ	4
HlxqS1MAAAAJ	mvdw03oAAAAJ	1
runT3RsAAAAJ	yvvjnhIAAAAJ	1
Be1OTOcAAAAJ	3DtMaPEAAAAJ	1
qC7oNRUAAAAJ	G7D5O-0AAAAJ	2
lELCubQAAAAJ	pT7rjkQAAAAJ	6
NHZdlVkAAAAJ	6qfyAZQAAAAJ	1
p_QR9RUAAAAJ	G8GezxgAAAAJ	11
yvvjnhIAAAAJ	4VJre9IAAAAJ	1
EYsanUcAAAAJ	x8UnxSoAAAAJ	1
10iNskYAAAAJ	HM7WbsgAAAAJ	3
hVZiQDQAAAAJ	MMuP6cMAAAAJ	1
RJCmtBcAAAAJ	6foKsAIAAAAJ	2
WRlzk3UAAAAJ	rE1Y8DoAAAAJ	1
d-Zq1l0AAAAJ	g9yhtN8AAAAJ	7
DSiNzkIAAAAJ	vJ1MBM4AAAAJ	1
gWBoNCsAAAAJ	SB3_eb0AAAAJ	12
sMSUuY8AAAAJ	kBiBksMAAAAJ	2
10iNskYAAAAJ	CZFDkfEAAAAJ	2
ClBxwZkAAAAJ	F6tblNcAAAAJ	3
WKzKz9gAAAAJ	HgaNy9kAAAAJ	34
6_oL_9IAAAAJ	M93Auk4AAAAJ	1
4VJre9IAAAAJ	M6urChQAAAAJ	7
3HjjRz8AAAAJ	v5q00U8AAAAJ	3
FTYtHb4AAAAJ	IR0yJB8AAAAJ	14
hiGGy0kAAAAJ	33CH6WUAAAAJ	1
cPmMoXoAAAAJ	2E448xEAAAAJ	3
T1j6LZAAAAAJ	5ZpsRswAAAAJ	1
nk3OcBoAAAAJ	wY-Wy6IAAAAJ	8
gIqECGgAAAAJ	SDY9FwUAAAAJ	2
oRlrVsAAAAAJ	tHNXlAYAAAAJ	1
NHZdlVkAAAAJ	88L1-JYAAAAJ	8
L9dwKyUAAAAJ	wSPgTVwAAAAJ	1
HQeEzR0AAAAJ	-NdFqI_E8z4C	2
VGoSakQAAAAJ	3Zg-7o4AAAAJ	1
rynvwScAAAAJ	YPq3ax4AAAAJ	23
N_Z79YgAAAAJ	ZflJqeUAAAAJ	30
Q6WtK04AAAAJ	WwadVmIAAAAJ	8
J12C3nYAAAAJ	XeYCNAwAAAAJ	1
runT3RsAAAAJ	6foKsAIAAAAJ	6
SqMUez0AAAAJ	QRyCQq4AAAAJ	10
ptI-HHkAAAAJ	KgZxzjsAAAAJ	2
2F-jTfEAAAAJ	P19O_H8AAAAJ	1
VP-d_2gAAAAJ	cuRERDcAAAAJ	7
yvvjnhIAAAAJ	qPlUgrgAAAAJ	1
PLKoRXsAAAAJ	YhFEmpMAAAAJ	11
3bSbb20AAAAJ	CUkAtC4AAAAJ	14
4VJre9IAAAAJ	qrVndScAAAAJ	1
HGTDp1UAAAAJ	c7reUlAAAAAJ	17
WV7XovQAAAAJ	WZ0030cAAAAJ	1
L05BN0sAAAAJ	2VMMsmsAAAAJ	26
WxJIpkcAAAAJ	klpr-t0AAAAJ	1
-0LFOnYAAAAJ	YOVZiJkAAAAJ	61
enpgnuQAAAAJ	uVBjUtAAAAAJ	6
oizZKrsAAAAJ	9xDADY4AAAAJ	3
cA28Zs0AAAAJ	yvvjnhIAAAAJ	5
IR0yJB8AAAAJ	gy4UVGcAAAAJ	14
WZ-h67UAAAAJ	X6vPtQEAAAAJ	14
VjETp_wAAAAJ	olCWoa8AAAAJ	3
wNIKmGoAAAAJ	3qYUSDwAAAAJ	2
JwQWFLkAAAAJ	--RZd-sAAAAJ	3
Z0uxspMAAAAJ	ln3BGqgAAAAJ	1
CUkAtC4AAAAJ	qfSkqSUAAAAJ	7
gIqECGgAAAAJ	g9yhtN8AAAAJ	7
3L2Ih0wAAAAJ	gyL3CZ0AAAAJ	1
ojH7GEgAAAAJ	rnBRPpQAAAAJ	1
3HjjRz8AAAAJ	_TxappgAAAAJ	5
owqUYWMAAAAJ	YJVAXCwAAAAJ	1
FtbGhBQAAAAJ	yxUduqMAAAAJ	1
nk3OcBoAAAAJ	tLrQhzIAAAAJ	1
YtFi-KkAAAAJ	5QYkLKoAAAAJ	7
rynvwScAAAAJ	XM97iScAAAAJ	16
WZ-h67UAAAAJ	y3zG4z8AAAAJ	3
JSFmVQEAAAAJ	cPmMoXoAAAAJ	1
oRlrVsAAAAAJ	6gWs-scAAAAJ	13
Q29WmWwAAAAJ	1sMNiJIAAAAJ	2
vHN9guYAAAAJ	tLrQhzIAAAAJ	1
_ZIAy3cAAAAJ	VDhnOHEAAAAJ	1
cA28Zs0AAAAJ	4VJre9IAAAAJ	94
zTedPdwAAAAJ	Gu-FyNMAAAAJ	3
XqI4gAYAAAAJ	HGTDp1UAAAAJ	34
L-pC28sAAAAJ	OQ4t3U4AAAAJ	1
toODfV4AAAAJ	CcSZwTsAAAAJ	9
UnDfo6sAAAAJ	loPUpHQAAAAJ	76
ZtQVZawAAAAJ	FDu4ciwAAAAJ	1
e3_l6fwAAAAJ	ZRrTqs8AAAAJ	1
XgifkSsAAAAJ	UK-VpDoAAAAJ	1
P19O_H8AAAAJ	G7D5O-0AAAAJ	3
cPmMoXoAAAAJ	HgaNy9kAAAAJ	3
4bHLr_IAAAAJ	DLVFrFAAAAAJ	6
fAw_t5EAAAAJ	XzBeCwIAAAAJ	6
W2XJUmUAAAAJ	JsK4KpMAAAAJ	2
6nuM6rcAAAAJ	Zc6X700AAAAJ	3
SjjIQ24AAAAJ	oVygx30AAAAJ	1
